ts_code,code,name,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,1K_amount,10K_amount,1M_amount,100M_amount
301032.SZ,301032,新柴股份,20210722,16.31,17.99,14.15,14.38,4.97,9.41,189.336,359896.23,562763.869,56276.3869,562.763869,5.62763869
301032.SZ,301032,新柴股份,20210723,12.99,13.94,12.46,12.61,14.38,-1.77,-12.3088,248864.45,324633.36,32463.336,324.63336,3.2463336
301032.SZ,301032,新柴股份,20210726,12.13,12.8,11.76,12.32,12.61,-0.29,-2.2998,161716.49,196557.932,19655.7932,196.557932,1.96557932
301032.SZ,301032,新柴股份,20210727,12.48,12.49,11.88,11.91,12.32,-0.41,-3.3279,144533.56,175651.165,17565.1165,175.651165,1.75651165
301032.SZ,301032,新柴股份,20210728,11.64,12.88,11.64,12.15,11.91,0.24,2.0151,162409.18,200496.316,20049.6316,200.496316,2.00496316
301032.SZ,301032,新柴股份,20210729,12.0,12.66,11.9,12.24,12.15,0.09,0.7407,162130.48,197882.266,19788.2266,197.882266,1.97882266
301032.SZ,301032,新柴股份,20210730,12.0,12.0,11.14,11.19,12.24,-1.05,-8.5784,158855.26,181424.73,18142.473,181.42473,1.8142473
301032.SZ,301032,新柴股份,20210802,11.2,11.75,10.9,11.6,11.19,0.41,3.664,127245.29,144920.878,14492.0878,144.920878,1.44920878
301032.SZ,301032,新柴股份,20210803,11.39,11.6,11.23,11.29,11.6,-0.31,-2.6724,87618.91,99894.068,9989.4068,99.894068,0.99894068
301032.SZ,301032,新柴股份,20210804,11.22,11.78,11.22,11.49,11.29,0.2,1.7715,84980.16,98106.868,9810.6868,98.106868,0.98106868
301032.SZ,301032,新柴股份,20210805,11.32,12.51,11.23,11.89,11.49,0.4,3.4813,148788.44,176486.08,17648.608,176.48608000000002,1.7648608
301032.SZ,301032,新柴股份,20210806,11.7,12.18,11.52,11.72,11.89,-0.17,-1.4298,112067.02,132442.516,13244.2516,132.44251599999998,1.32442516
301032.SZ,301032,新柴股份,20210809,11.61,12.2,11.61,12.06,11.72,0.34,2.901,102350.11,122336.025,12233.6025,122.336025,1.2233602499999998
301032.SZ,301032,新柴股份,20210810,11.89,12.86,11.85,12.57,12.06,0.51,4.2289,163808.66,203727.592,20372.7592,203.727592,2.0372759200000004
301032.SZ,301032,新柴股份,20210811,13.45,15.08,13.02,15.08,12.57,2.51,19.9682,162107.02,233187.274,23318.7274,233.187274,2.33187274
301032.SZ,301032,新柴股份,20210812,16.0,16.0,13.68,14.07,15.08,-1.01,-6.6976,296363.93,428200.783,42820.0783,428.200783,4.28200783
